timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1596735292777,5,goto_guestbook,200,,sendComment 1-1,text,true,,4112,133,1,2,http://localhost:8080/guestbook.html,5,0,0
1596735293034,5,POST Request to Base,200,,sendComment 1-1,text,true,,274,365,1,2,http://localhost:8080/service/guestbook,5,0,0
1596735293291,5,goto_guestbook,200,,sendComment 1-1,text,true,,1348,136,1,2,http://localhost:8080/service/guestbook,5,0,0
1596735293549,5,goto_Main,200,,sendComment 1-1,text,true,,22653,119,1,2,http://localhost:8080/,5,0,0
1596735293807,6,goto_clients,200,,sendComment 1-1,text,true,,6135,131,1,2,http://localhost:8080/clients.html,5,0,0
1596735294065,6,goto_guestbook,200,,sendComment 1-1,text,true,,4112,133,1,2,http://localhost:8080/guestbook.html,5,0,0
1596735294323,6,POST Request to Base,200,,sendComment 1-1,text,true,,274,474,1,2,http://localhost:8080/service/guestbook,6,0,0
1596735294581,4,goto_guestbook,200,,sendComment 1-1,text,true,,1446,136,1,2,http://localhost:8080/service/guestbook,4,0,0
1596735294839,6,goto_Main,200,,sendComment 1-1,text,true,,22653,119,1,2,http://localhost:8080/,6,0,0
1596735295098,5,goto_clients,200,,sendComment 1-1,text,true,,6135,131,1,2,http://localhost:8080/clients.html,5,0,0
1596735295356,4,goto_guestbook,200,,sendComment 1-1,text,true,,4112,133,1,2,http://localhost:8080/guestbook.html,4,0,0
1596735295613,5,POST Request to Base,200,,sendComment 1-1,text,true,,274,430,1,2,http://localhost:8080/service/guestbook,5,0,0
1596735295870,4,goto_guestbook,200,,sendComment 1-1,text,true,,1530,136,1,2,http://localhost:8080/service/guestbook,4,0,0
1596735296128,5,goto_Main,200,,sendComment 1-1,text,true,,22653,119,1,2,http://localhost:8080/,5,0,0
1596735296386,5,goto_clients,200,,sendComment 1-1,text,true,,6135,131,1,2,http://localhost:8080/clients.html,5,0,0
1596735296643,5,goto_guestbook,200,,sendComment 1-1,text,true,,4112,133,1,2,http://localhost:8080/guestbook.html,5,0,0
1596735296900,5,POST Request to Base,200,,sendComment 1-1,text,true,,274,393,1,2,http://localhost:8080/service/guestbook,5,0,0
1596735297157,5,goto_guestbook,200,,sendComment 1-1,text,true,,1601,136,1,2,http://localhost:8080/service/guestbook,5,0,0
1596735297415,6,goto_Main,200,,sendComment 1-1,text,true,,22653,119,1,2,http://localhost:8080/,6,0,0
1596735297674,5,goto_clients,200,,sendComment 1-1,text,true,,6135,131,1,2,http://localhost:8080/clients.html,4,0,0
1596735297931,5,goto_guestbook,200,,sendComment 1-1,text,true,,4112,133,1,2,http://localhost:8080/guestbook.html,5,0,0
1596735298188,5,POST Request to Base,200,,sendComment 1-1,text,true,,274,305,1,2,http://localhost:8080/service/guestbook,5,0,0
1596735298445,5,goto_guestbook,200,,sendComment 1-1,text,true,,1641,136,1,2,http://localhost:8080/service/guestbook,5,0,0
1596735298704,5,goto_Main,200,,sendComment 1-1,text,true,,22653,119,1,2,http://localhost:8080/,5,0,0
1596735298962,5,goto_clients,200,,sendComment 1-1,text,true,,6135,131,1,2,http://localhost:8080/clients.html,5,0,0
1596735299220,6,goto_guestbook,200,,sendComment 1-1,text,true,,4112,133,1,2,http://localhost:8080/guestbook.html,6,0,0
1596735299478,6,POST Request to Base,200,,sendComment 1-1,text,true,,293,338,1,2,http://localhost:8080/service/guestbook,5,0,0
1596735299736,6,goto_guestbook,200,,sendComment 1-1,text,true,,1701,136,1,2,http://localhost:8080/service/guestbook,6,0,1
1596735299995,5,goto_Main,200,,sendComment 1-1,text,true,,22653,119,1,2,http://localhost:8080/,5,0,0
1596735300008,7,goto_clients,200,,sendComment 1-1,text,true,,6135,131,1,2,http://localhost:8080/clients.html,6,0,0
1596735300267,5,goto_guestbook,200,,sendComment 1-1,text,true,,4112,133,1,2,http://localhost:8080/guestbook.html,5,0,0
1596735300524,5,POST Request to Base,200,,sendComment 1-1,text,true,,274,439,1,2,http://localhost:8080/service/guestbook,5,0,0
1596735300781,5,goto_guestbook,200,,sendComment 1-1,text,true,,1786,136,1,2,http://localhost:8080/service/guestbook,4,0,0
1596735301039,6,goto_Main,200,,sendComment 1-1,text,true,,22653,119,1,2,http://localhost:8080/,5,0,0
1596735301297,5,goto_clients,200,,sendComment 1-1,text,true,,6135,131,1,2,http://localhost:8080/clients.html,5,0,0
1596735301555,5,goto_guestbook,200,,sendComment 1-1,text,true,,4112,133,1,2,http://localhost:8080/guestbook.html,5,0,0
1596735301812,6,POST Request to Base,200,,sendComment 1-1,text,true,,274,361,1,2,http://localhost:8080/service/guestbook,6,0,0
1596735302070,5,goto_guestbook,200,,sendComment 1-1,text,true,,1845,136,1,2,http://localhost:8080/service/guestbook,5,0,0
1596735302328,6,goto_Main,200,,sendComment 1-1,text,true,,22653,119,1,2,http://localhost:8080/,5,0,0
1596735302586,5,goto_clients,200,,sendComment 1-1,text,true,,6135,131,1,2,http://localhost:8080/clients.html,5,0,0
1596735302843,5,goto_guestbook,200,,sendComment 1-1,text,true,,4112,133,1,2,http://localhost:8080/guestbook.html,5,0,0
1596735303100,5,POST Request to Base,200,,sendComment 1-1,text,true,,274,435,1,2,http://localhost:8080/service/guestbook,5,0,0
1596735303357,5,goto_guestbook,200,,sendComment 1-1,text,true,,1930,136,1,2,http://localhost:8080/service/guestbook,5,0,0
1596735303615,6,goto_Main,200,,sendComment 1-1,text,true,,22653,119,1,2,http://localhost:8080/,5,0,0
1596735303873,5,goto_clients,200,,sendComment 1-1,text,true,,6135,131,1,2,http://localhost:8080/clients.html,5,0,0
1596735304130,5,goto_guestbook,200,,sendComment 1-1,text,true,,4112,133,1,2,http://localhost:8080/guestbook.html,5,0,0
1596735304387,5,POST Request to Base,200,,sendComment 1-1,text,true,,274,479,1,2,http://localhost:8080/service/guestbook,5,0,0
1596735304644,5,goto_guestbook,200,,sendComment 1-1,text,true,,2029,136,1,2,http://localhost:8080/service/guestbook,5,0,0
1596735304903,6,goto_Main,200,,sendComment 1-1,text,true,,22653,119,1,2,http://localhost:8080/,5,0,0
1596735305161,5,goto_clients,200,,sendComment 1-1,text,true,,6135,131,1,2,http://localhost:8080/clients.html,5,0,0
1596735305418,5,goto_guestbook,200,,sendComment 1-1,text,true,,4112,133,1,2,http://localhost:8080/guestbook.html,5,0,0
1596735305675,7,POST Request to Base,200,,sendComment 1-1,text,true,,274,295,1,2,http://localhost:8080/service/guestbook,7,0,0
1596735305935,5,goto_guestbook,200,,sendComment 1-1,text,true,,2073,136,1,2,http://localhost:8080/service/guestbook,4,0,0
1596735306192,7,goto_Main,200,,sendComment 1-1,text,true,,22653,119,1,2,http://localhost:8080/,6,0,0
1596735306451,5,goto_clients,200,,sendComment 1-1,text,true,,6135,131,1,2,http://localhost:8080/clients.html,5,0,0
1596735306708,5,goto_guestbook,200,,sendComment 1-1,text,true,,4112,133,1,2,http://localhost:8080/guestbook.html,5,0,0
1596735306965,16,POST Request to Base,500,,sendComment 1-1,text,false,,1127,563,1,2,http://localhost:8080/service/guestbook,16,0,0
1596735307234,6,goto_guestbook,200,,sendComment 1-1,text,false,Test failed: text expected to contain /<b>Центральный банк Российской Федерации</b>: 'Все сделали супер-пупер'/,2073,136,1,2,http://localhost:8080/service/guestbook,6,0,2
1596735307496,5,goto_Main,200,,sendComment 1-1,text,true,,22653,119,1,2,http://localhost:8080/,5,0,0
1596735307503,4,goto_clients,200,,sendComment 1-1,text,true,,6135,131,1,2,http://localhost:8080/clients.html,4,0,0
1596735307760,5,goto_guestbook,200,,sendComment 1-1,text,true,,4112,133,1,2,http://localhost:8080/guestbook.html,5,0,0
1596735308018,5,POST Request to Base,200,,sendComment 1-1,text,true,,274,352,1,2,http://localhost:8080/service/guestbook,5,0,0
1596735308275,5,goto_guestbook,200,,sendComment 1-1,text,true,,2129,136,1,2,http://localhost:8080/service/guestbook,5,0,0
1596735308533,5,goto_Main,200,,sendComment 1-1,text,true,,22653,119,1,2,http://localhost:8080/,5,0,0
1596735308790,6,goto_clients,200,,sendComment 1-1,text,true,,6135,131,1,2,http://localhost:8080/clients.html,5,0,0
1596735309048,5,goto_guestbook,200,,sendComment 1-1,text,true,,4112,133,1,2,http://localhost:8080/guestbook.html,5,0,0
1596735309305,5,POST Request to Base,200,,sendComment 1-1,text,true,,274,320,1,2,http://localhost:8080/service/guestbook,5,0,0
1596735309562,5,goto_guestbook,200,,sendComment 1-1,text,true,,2174,136,1,2,http://localhost:8080/service/guestbook,5,0,0
1596735309820,5,goto_Main,200,,sendComment 1-1,text,true,,22653,119,1,2,http://localhost:8080/,5,0,0
1596735310077,5,goto_clients,200,,sendComment 1-1,text,true,,6135,131,1,2,http://localhost:8080/clients.html,5,0,0
1596735310335,5,goto_guestbook,200,,sendComment 1-1,text,true,,4112,133,1,2,http://localhost:8080/guestbook.html,5,0,0
1596735310592,6,POST Request to Base,200,,sendComment 1-1,text,true,,274,446,1,2,http://localhost:8080/service/guestbook,6,0,0
1596735310850,5,goto_guestbook,200,,sendComment 1-1,text,true,,2262,136,1,2,http://localhost:8080/service/guestbook,5,0,0
1596735311111,6,goto_Main,200,,sendComment 1-1,text,true,,22653,119,1,2,http://localhost:8080/,5,0,0
1596735311369,5,goto_clients,200,,sendComment 1-1,text,true,,6135,131,1,2,http://localhost:8080/clients.html,5,0,0
1596735311408,34,Request_To_Base_Count,200,OK,clearGuestbookHistory 2-1,text,true,,15,0,1,2,null,33,0,31
1596735311626,5,goto_guestbook,200,,sendComment 1-1,text,true,,4112,133,1,2,http://localhost:8080/guestbook.html,5,0,0
1596735311883,6,POST Request to Base,200,,sendComment 1-1,text,true,,274,497,1,2,http://localhost:8080/service/guestbook,5,0,0
1596735312140,6,goto_guestbook,200,,sendComment 1-1,text,true,,2369,136,1,2,http://localhost:8080/service/guestbook,6,0,0
1596735312399,7,goto_Main,200,,sendComment 1-1,text,true,,22653,119,1,2,http://localhost:8080/,7,0,0
1596735312658,5,goto_clients,200,,sendComment 1-1,text,true,,6135,131,1,2,http://localhost:8080/clients.html,5,0,0
1596735312915,5,goto_guestbook,200,,sendComment 1-1,text,true,,4112,133,1,2,http://localhost:8080/guestbook.html,5,0,0
1596735313173,5,POST Request to Base,200,,sendComment 1-1,text,true,,274,311,1,2,http://localhost:8080/service/guestbook,5,0,0
1596735313430,5,goto_guestbook,200,,sendComment 1-1,text,true,,2411,136,1,2,http://localhost:8080/service/guestbook,5,0,0
1596735313687,6,goto_Main,200,,sendComment 1-1,text,true,,22653,119,1,2,http://localhost:8080/,5,0,0
1596735313944,5,goto_clients,200,,sendComment 1-1,text,true,,6135,131,1,2,http://localhost:8080/clients.html,5,0,0
1596735314202,4,goto_guestbook,200,,sendComment 1-1,text,true,,4112,133,1,2,http://localhost:8080/guestbook.html,4,0,0
1596735314458,5,POST Request to Base,200,,sendComment 1-1,text,true,,274,343,1,2,http://localhost:8080/service/guestbook,5,0,0
1596735314715,5,goto_guestbook,200,,sendComment 1-1,text,true,,2466,136,1,2,http://localhost:8080/service/guestbook,5,0,0
1596735314973,6,goto_Main,200,,sendComment 1-1,text,true,,22653,119,1,2,http://localhost:8080/,6,0,0
1596735315232,5,goto_clients,200,,sendComment 1-1,text,true,,6135,131,1,2,http://localhost:8080/clients.html,5,0,0
1596735315489,5,goto_guestbook,200,,sendComment 1-1,text,true,,4112,133,1,2,http://localhost:8080/guestbook.html,5,0,0
1596735315746,5,POST Request to Base,200,,sendComment 1-1,text,true,,274,367,1,2,http://localhost:8080/service/guestbook,5,0,0
1596735315753,12,goto_guestbook,200,,sendComment 1-1,text,true,,2527,136,1,2,http://localhost:8080/service/guestbook,12,0,0
1596735316018,7,goto_Main,200,,sendComment 1-1,text,true,,22653,119,1,2,http://localhost:8080/,6,0,0
1596735316277,5,goto_clients,200,,sendComment 1-1,text,true,,6135,131,1,2,http://localhost:8080/clients.html,5,0,0
1596735316534,5,goto_guestbook,200,,sendComment 1-1,text,true,,4112,133,1,2,http://localhost:8080/guestbook.html,5,0,0
1596735316792,5,POST Request to Base,200,,sendComment 1-1,text,true,,274,326,1,2,http://localhost:8080/service/guestbook,5,0,0
1596735317049,5,goto_guestbook,200,,sendComment 1-1,text,true,,2573,136,1,2,http://localhost:8080/service/guestbook,4,0,0
1596735317307,6,goto_Main,200,,sendComment 1-1,text,true,,22653,119,1,2,http://localhost:8080/,5,0,0
1596735317564,6,goto_clients,200,,sendComment 1-1,text,true,,6135,131,1,2,http://localhost:8080/clients.html,6,0,0
1596735317823,4,goto_guestbook,200,,sendComment 1-1,text,true,,4112,133,1,2,http://localhost:8080/guestbook.html,4,0,0
1596735318080,5,POST Request to Base,200,,sendComment 1-1,text,true,,274,276,1,2,http://localhost:8080/service/guestbook,5,0,0
1596735318336,5,goto_guestbook,200,,sendComment 1-1,text,true,,2610,136,1,2,http://localhost:8080/service/guestbook,5,0,0
1596735318593,6,goto_Main,200,,sendComment 1-1,text,true,,22653,119,1,2,http://localhost:8080/,5,0,0
1596735318850,5,goto_clients,200,,sendComment 1-1,text,true,,6135,131,1,2,http://localhost:8080/clients.html,5,0,0
1596735319108,4,goto_guestbook,200,,sendComment 1-1,text,true,,4112,133,1,2,http://localhost:8080/guestbook.html,4,0,0
1596735319365,4,POST Request to Base,200,,sendComment 1-1,text,true,,274,319,1,2,http://localhost:8080/service/guestbook,4,0,0
1596735319622,4,goto_guestbook,200,,sendComment 1-1,text,true,,2654,136,1,2,http://localhost:8080/service/guestbook,4,0,0
1596735319880,6,goto_Main,200,,sendComment 1-1,text,true,,22653,119,1,2,http://localhost:8080/,5,0,0
1596735320138,5,goto_clients,200,,sendComment 1-1,text,true,,6135,131,1,2,http://localhost:8080/clients.html,5,0,0
1596735320396,4,goto_guestbook,200,,sendComment 1-1,text,true,,4112,133,1,2,http://localhost:8080/guestbook.html,4,0,0
1596735320653,5,POST Request to Base,200,,sendComment 1-1,text,true,,274,413,1,2,http://localhost:8080/service/guestbook,5,0,0
1596735320910,6,goto_guestbook,200,,sendComment 1-1,text,true,,2731,136,1,2,http://localhost:8080/service/guestbook,6,0,0
1596735321169,5,goto_Main,200,,sendComment 1-1,text,true,,22653,119,1,2,http://localhost:8080/,5,0,0
1596735321426,5,goto_clients,200,,sendComment 1-1,text,true,,6135,131,1,2,http://localhost:8080/clients.html,4,0,0
1596735321685,4,goto_guestbook,200,,sendComment 1-1,text,true,,4112,133,1,2,http://localhost:8080/guestbook.html,4,0,0
1596735321942,10,POST Request to Base,200,,sendComment 1-1,text,true,,274,393,1,2,http://localhost:8080/service/guestbook,10,0,0
1596735322206,6,goto_guestbook,200,,sendComment 1-1,text,true,,2802,136,1,2,http://localhost:8080/service/guestbook,6,0,0
1596735322466,5,goto_Main,200,,sendComment 1-1,text,true,,22653,119,1,2,http://localhost:8080/,5,0,0
1596735322725,38,goto_clients,200,,sendComment 1-1,text,true,,6135,131,1,2,http://localhost:8080/clients.html,38,0,0
1596735322765,5,goto_guestbook,200,,sendComment 1-1,text,true,,4112,133,1,2,http://localhost:8080/guestbook.html,5,0,0
1596735323024,8,POST Request to Base,200,,sendComment 1-1,text,true,,274,348,1,2,http://localhost:8080/service/guestbook,8,0,0
1596735323284,4,goto_guestbook,200,,sendComment 1-1,text,true,,2856,136,1,2,http://localhost:8080/service/guestbook,4,0,0
1596735323542,6,goto_Main,200,,sendComment 1-1,text,true,,22653,119,1,2,http://localhost:8080/,5,0,0
1596735323801,4,goto_clients,200,,sendComment 1-1,text,true,,6135,131,1,2,http://localhost:8080/clients.html,4,0,0
1596735324058,6,goto_guestbook,200,,sendComment 1-1,text,true,,4112,133,1,2,http://localhost:8080/guestbook.html,6,0,0
1596735324316,5,POST Request to Base,200,,sendComment 1-1,text,true,,274,307,1,2,http://localhost:8080/service/guestbook,5,0,0
1596735324573,4,goto_guestbook,200,,sendComment 1-1,text,true,,2904,136,1,2,http://localhost:8080/service/guestbook,4,0,0
1596735324831,5,goto_Main,200,,sendComment 1-1,text,true,,22653,119,1,2,http://localhost:8080/,5,0,0
1596735325089,4,goto_clients,200,,sendComment 1-1,text,true,,6135,131,1,2,http://localhost:8080/clients.html,4,0,0
1596735325346,4,goto_guestbook,200,,sendComment 1-1,text,true,,4112,133,1,2,http://localhost:8080/guestbook.html,4,0,0
1596735325602,6,POST Request to Base,200,,sendComment 1-1,text,true,,274,295,1,2,http://localhost:8080/service/guestbook,5,0,0
1596735325860,5,goto_guestbook,200,,sendComment 1-1,text,true,,2940,136,1,2,http://localhost:8080/service/guestbook,5,0,0
1596735326118,5,goto_Main,200,,sendComment 1-1,text,true,,22653,119,1,2,http://localhost:8080/,5,0,0
1596735326376,5,goto_clients,200,,sendComment 1-1,text,true,,6135,131,1,2,http://localhost:8080/clients.html,4,0,0
1596735326633,5,goto_guestbook,200,,sendComment 1-1,text,true,,4112,133,1,2,http://localhost:8080/guestbook.html,5,0,0
1596735326891,6,POST Request to Base,200,,sendComment 1-1,text,true,,274,379,1,2,http://localhost:8080/service/guestbook,6,0,0
1596735327149,5,goto_guestbook,200,,sendComment 1-1,text,true,,3005,136,1,2,http://localhost:8080/service/guestbook,5,0,0
1596735327407,6,goto_Main,200,,sendComment 1-1,text,true,,22653,119,1,2,http://localhost:8080/,5,0,0
1596735327665,4,goto_clients,200,,sendComment 1-1,text,true,,6135,131,1,2,http://localhost:8080/clients.html,4,0,0
1596735327922,4,goto_guestbook,200,,sendComment 1-1,text,true,,4112,133,1,2,http://localhost:8080/guestbook.html,4,0,0
1596735328179,5,POST Request to Base,200,,sendComment 1-1,text,true,,274,446,1,2,http://localhost:8080/service/guestbook,5,0,0
1596735328436,9,goto_guestbook,200,,sendComment 1-1,text,true,,3093,136,1,2,http://localhost:8080/service/guestbook,9,0,0
1596735328703,6,goto_Main,200,,sendComment 1-1,text,true,,22653,119,1,2,http://localhost:8080/,5,0,0
1596735328961,5,goto_clients,200,,sendComment 1-1,text,true,,6135,131,1,2,http://localhost:8080/clients.html,5,0,0
1596735329219,5,goto_guestbook,200,,sendComment 1-1,text,true,,4112,133,1,2,http://localhost:8080/guestbook.html,5,0,0
1596735329477,5,POST Request to Base,200,,sendComment 1-1,text,true,,274,364,1,2,http://localhost:8080/service/guestbook,4,0,0
1596735329733,4,goto_guestbook,200,,sendComment 1-1,text,true,,3153,136,1,2,http://localhost:8080/service/guestbook,4,0,0
1596735329991,7,goto_Main,200,,sendComment 1-1,text,true,,22653,119,1,2,http://localhost:8080/,6,0,0
1596735330250,5,goto_clients,200,,sendComment 1-1,text,true,,6135,131,1,2,http://localhost:8080/clients.html,5,0,0
1596735330271,6,goto_guestbook,200,,sendComment 1-1,text,true,,4112,133,1,2,http://localhost:8080/guestbook.html,6,0,0
1596735330530,5,POST Request to Base,200,,sendComment 1-1,text,true,,274,473,1,2,http://localhost:8080/service/guestbook,5,0,0
1596735330786,5,goto_guestbook,200,,sendComment 1-1,text,true,,3250,136,1,2,http://localhost:8080/service/guestbook,4,0,0
1596735331044,5,goto_Main,200,,sendComment 1-1,text,true,,22653,119,1,2,http://localhost:8080/,5,0,0
